dataset,sampling_method,k,sample_fraction,sample_size,mean_mape,std_mape
Apache,kmeans_hamming,8,0.8,154,0.1597046844355971,0.015963866551896376
Apache,kmeans_hamming,9,0.8,154,0.16314555238299147,0.015887308143447035
Apache,kmeans_hamming,10,0.8,154,0.16297800471337207,0.017277427325313073
Apache,kmeans_hamming,11,0.8,154,0.16006521402878096,0.015509885092404726
Apache,kmeans_hamming,12,0.8,154,0.16086834062029826,0.018392544784336846
Apache,kmeans_hamming,13,0.8,154,0.16636900502676363,0.020549744441186377
Apache,kmeans_hamming,14,0.8,154,0.16825925294597774,0.018102476881709524
Apache,kmeans_hamming,15,0.8,154,0.16445345937463618,0.01571958351180477
Apache,kmeans_hamming,16,0.8,154,0.16462586323849743,0.015736603967753712
Apache,kmeans_hamming,17,0.8,154,0.16814394480311326,0.018491470930711275
Apache,kmeans_hamming,18,0.8,154,0.16394959990798166,0.01684951541596761
Apache,kmeans_hamming,19,0.8,154,0.1591598456714289,0.017581548760032692
Apache,kmeans_hamming,20,0.8,154,0.1697767481515891,0.018498133498918528
Apache,kmeans_random,5,0.8,154,0.17415601894289703,0.048520668849568904
Apache,kmeans_random,6,0.8,154,0.15692389450574082,0.01430407521346061
Apache,kmeans_random,7,0.8,154,0.1630095565161259,0.0200502387869815
Apache,kmeans_random,8,0.8,154,0.1657041085019628,0.01692265326904774
Apache,kmeans_random,9,0.8,154,0.15958236195750794,0.017951687399077116
Apache,kmeans_random,10,0.8,154,0.15469479789553395,0.014740708744877064
Apache,kmeans_random,11,0.8,154,0.16052961111934042,0.017029059571894475
Apache,kmeans_random,12,0.8,154,0.16587387399883477,0.019534630945914067
Apache,kmeans_random,13,0.8,154,0.16244981480379161,0.015391013469901677
Apache,kmeans_random,14,0.8,154,0.17047475543186047,0.02103248660278719
Apache,kmeans_random,15,0.8,154,0.1611727620726739,0.01966179192238228
Apache,kmeans_random,16,0.8,154,0.16281018351543058,0.021982198103277475
Apache,kmeans_random,17,0.8,154,0.17089605229411753,0.02175451333961887
Apache,kmeans_random,18,0.8,154,0.15616870568717772,0.02012513944788724
Apache,kmeans_random,19,0.8,154,0.1511268445008803,0.014884303614388533
Apache,kmeans_random,20,0.8,154,0.16153741886346756,0.01694516122787643
Apache,random,,0.8,154,0.15008633281856917,0.017244371808007225
Apache,diversity,,0.9,173,0.13297767758207307,0.0
Apache,kmeans_default,5,0.9,173,0.1617657730401982,0.05721797638514317
Apache,kmeans_default,6,0.9,173,0.13694986525515004,0.035671592677371355
Apache,kmeans_default,7,0.9,173,0.13480684409246485,0.03298258570381265
Apache,kmeans_default,8,0.9,173,0.13748147871621844,0.03627578152512023
Apache,kmeans_default,9,0.9,173,0.14132862881127392,0.03290374587858151
Apache,kmeans_default,10,0.9,173,0.1323695754186959,0.0206228633660709
Apache,kmeans_default,11,0.9,173,0.13803403184386812,0.026468630871953197
Apache,kmeans_default,12,0.9,173,0.129589516857064,0.02073922419513902
Apache,kmeans_default,13,0.9,173,0.14148806246781828,0.026248028561983924
Apache,kmeans_default,14,0.9,173,0.13765273359699082,0.02447708645539406
Apache,kmeans_default,15,0.9,173,0.13277804632822143,0.017747327363498697
Apache,kmeans_default,16,0.9,173,0.13629095713087785,0.02494726642902902
Apache,kmeans_default,17,0.9,173,0.14325286218413383,0.030538392698259833
Apache,kmeans_default,18,0.9,173,0.13377408307340083,0.022483478773665282
Apache,kmeans_default,19,0.9,173,0.13244592804638497,0.023474062194783256
Apache,kmeans_default,20,0.9,173,0.14366370691368308,0.02470477027823131
Apache,kmeans_hamming,5,0.9,173,0.17437535470184024,0.0607279991914366
Apache,kmeans_hamming,6,0.9,173,0.16177811958145324,0.02673457918095096
Apache,kmeans_hamming,7,0.9,173,0.1655956165474176,0.030811290133645076
Apache,kmeans_hamming,8,0.9,173,0.16101405137032954,0.03178719308054175
Apache,kmeans_hamming,9,0.9,173,0.17218703549339037,0.03501786934913542
Apache,kmeans_hamming,10,0.9,173,0.1683006259601238,0.029919883818823708
Apache,kmeans_hamming,11,0.9,173,0.16469762561012344,0.03171498745040613
Apache,kmeans_hamming,12,0.9,173,0.17232984548541244,0.0307783295281837
Apache,kmeans_hamming,13,0.9,173,0.17668446917713496,0.032351814016057884
Apache,kmeans_hamming,14,0.9,173,0.1681527023478195,0.024403133466866598
Apache,kmeans_hamming,15,0.9,173,0.16939648953612116,0.024090203391301395
Apache,kmeans_hamming,16,0.9,173,0.17015719725296588,0.031160037762089962
Apache,kmeans_hamming,17,0.9,173,0.1754501339931311,0.03055499445613685
Apache,kmeans_hamming,18,0.9,173,0.16654700904373929,0.02709357341635964
Apache,kmeans_hamming,19,0.9,173,0.1598962985848173,0.029097148371184278
Apache,kmeans_hamming,20,0.9,173,0.1728198490080405,0.02844918719151656
Apache,kmeans_random,5,0.9,173,0.1742652023015385,0.06492929186019264
Apache,kmeans_random,6,0.9,173,0.15825896465170983,0.023025205636960467
Apache,kmeans_random,7,0.9,173,0.16830923379694307,0.03208175909633014
Apache,kmeans_random,8,0.9,173,0.1707356448472755,0.029383309571167658
Apache,kmeans_random,9,0.9,173,0.16639455257410596,0.03420907682334024
Apache,kmeans_random,10,0.9,173,0.159423929051942,0.022968826102591263
Apache,kmeans_random,11,0.9,173,0.16839433728548797,0.029796225316711847
Apache,kmeans_random,12,0.9,173,0.17212093387343821,0.0304876291960551
Apache,kmeans_random,13,0.9,173,0.16520646089790467,0.027691602651952214
Apache,kmeans_random,14,0.9,173,0.1732024236053597,0.028432600626814044
Apache,kmeans_random,15,0.9,173,0.16498287329940942,0.02480512703945108
Apache,kmeans_random,16,0.9,173,0.1647094659397155,0.035101983407376046
Apache,kmeans_random,17,0.9,173,0.17424049542237163,0.03638913592335589
Apache,kmeans_random,18,0.9,173,0.15924149324645628,0.03130336904772416
Apache,kmeans_random,19,0.9,173,0.15623934623959712,0.026121073786895828
Apache,kmeans_random,20,0.9,173,0.1738985121666435,0.03452197033867032
Apache,random,,0.9,173,0.14831886214195125,0.022721243906021742
Apache,diversity,,1.0,191,0.10556383507203146,0.0
Apache,kmeans_default,5,1.0,191,0.21414788832465298,0.1956286543466827
Apache,kmeans_default,6,1.0,191,0.16383723306608175,0.1674736311619364
Apache,kmeans_default,7,1.0,191,0.11420275877231231,0.12112416355047206
Apache,kmeans_default,8,1.0,191,0.13593502699617457,0.13782053018576107
Apache,kmeans_default,9,1.0,191,0.12362115740420676,0.09338415306082347
Apache,kmeans_default,10,1.0,191,0.10274736347685454,0.04879152926934328
Apache,kmeans_default,11,1.0,191,0.12857630318166544,0.12443812644573268
Apache,kmeans_default,12,1.0,191,0.091056459185152,0.03283025349668486
Apache,kmeans_default,13,1.0,191,0.09032835884835168,0.049764622608825276
Apache,kmeans_default,14,1.0,191,0.11076084466355506,0.047798004734244455
Apache,kmeans_default,15,1.0,191,0.10524848204627898,0.08604417469023616
Apache,kmeans_default,16,1.0,191,0.0959957200791882,0.045696885893031516
Apache,kmeans_default,17,1.0,191,0.08133303496460428,0.05404213016095547
Apache,kmeans_default,18,1.0,191,0.11332766940817275,0.05521761622127419
Apache,kmeans_default,19,1.0,191,0.11175879156159137,0.04871161830790574
Apache,kmeans_default,20,1.0,191,0.08740574959882434,0.053746958412745946
Apache,kmeans_hamming,5,1.0,191,0.15720796138495308,0.10491534781993928
Apache,kmeans_hamming,6,1.0,191,0.19072051341750898,0.10632331541980297
Apache,kmeans_hamming,7,1.0,191,0.16922343184022964,0.10294361124574909
Apache,kmeans_hamming,8,1.0,191,0.15957920766460437,0.09202564926244643
Apache,kmeans_hamming,9,1.0,191,0.18472462516428853,0.11233834915503282
Apache,kmeans_hamming,10,1.0,191,0.1609662588045848,0.11049490795414285
Apache,kmeans_hamming,11,1.0,191,0.18245923585897997,0.12346676003045608
Apache,kmeans_hamming,12,1.0,191,0.15912438355915526,0.11162989759868298
Apache,kmeans_hamming,13,1.0,191,0.20023202252994804,0.09741033494590075
Apache,kmeans_hamming,14,1.0,191,0.1844443287439584,0.12049403624726908
Apache,kmeans_hamming,15,1.0,191,0.17688731027153046,0.08509039107874693
Apache,kmeans_hamming,16,1.0,191,0.17326221437870098,0.11902956919951485
Apache,kmeans_hamming,17,1.0,191,0.18007728240936344,0.1293639813150471
Apache,kmeans_hamming,18,1.0,191,0.18039235627257044,0.10352082842537522
Apache,kmeans_hamming,19,1.0,191,0.1572767097265535,0.1168508687420451
Apache,kmeans_hamming,20,1.0,191,0.18263616555411813,0.09994473582545296
Apache,kmeans_random,5,1.0,191,0.18203995338453358,0.14259026116288676
Apache,kmeans_random,6,1.0,191,0.15314526138362425,0.11193531083728027
Apache,kmeans_random,7,1.0,191,0.1527112669019026,0.09356950493577648
Apache,kmeans_random,8,1.0,191,0.17931328856601464,0.12158254234749065
Apache,kmeans_random,9,1.0,191,0.15355473185380408,0.08530617185991282
Apache,kmeans_random,10,1.0,191,0.15581052763614955,0.11714149084888192
Apache,kmeans_random,11,1.0,191,0.166040330754193,0.11310845284397501
Apache,kmeans_random,12,1.0,191,0.17625004147486228,0.11871128486997806
Apache,kmeans_random,13,1.0,191,0.18099369696100664,0.12433424416347222
Apache,kmeans_random,14,1.0,191,0.20021066238634289,0.13389042249993902
Apache,kmeans_random,15,1.0,191,0.18165312336605044,0.09567978873384926
Apache,kmeans_random,16,1.0,191,0.15410790099050273,0.09820023545770386
Apache,kmeans_random,17,1.0,191,0.19532681345233124,0.11426526939675548
Apache,kmeans_random,18,1.0,191,0.17107411378210616,0.13081323030717382
Apache,kmeans_random,19,1.0,191,0.14987950892718965,0.10135329419055497
Apache,kmeans_random,20,1.0,191,0.17443882135305502,0.09030387268600112
Apache,random,,1.0,191,0.1899054241689673,0.12300943932782077
BDBC,diversity,,0.1,256,3.9293475129153896,0.0
BDBC,kmeans_default,5,0.1,256,2.2169242711055746,0.8059099520112103
BDBC,kmeans_default,6,0.1,256,2.189321025525281,0.8385023805199794
BDBC,kmeans_default,7,0.1,256,2.178901791644404,1.0516611133787528
BDBC,kmeans_default,8,0.1,256,1.9407600859187164,1.0322607240351735
BDBC,kmeans_default,9,0.1,256,1.857006126837662,0.9203720628387392
BDBC,kmeans_default,10,0.1,256,2.289845851580082,1.070517127593478
BDBC,kmeans_default,11,0.1,256,2.0630637345601333,0.9797954084738216
BDBC,kmeans_default,12,0.1,256,1.8968053776786655,0.7667301408002752
BDBC,kmeans_default,13,0.1,256,2.190712837047625,0.6593697327695361
BDBC,kmeans_default,14,0.1,256,2.2180977533665653,0.6012563969266165
BDBC,kmeans_default,15,0.1,256,1.8866682471844298,0.7284097113963844
BDBC,kmeans_default,16,0.1,256,1.9955733664483366,0.6989844770384644
BDBC,kmeans_default,17,0.1,256,1.7755746646505925,0.5193939789013043
BDBC,kmeans_default,18,0.1,256,1.7860005404995105,0.5350218448486251
BDBC,kmeans_default,19,0.1,256,1.666185107393571,0.3096480407756931
BDBC,kmeans_default,20,0.1,256,1.6426219954090509,0.12176105917313158
BDBC,kmeans_hamming,5,0.1,256,4.36080426733781,0.24054134255832987
BDBC,kmeans_hamming,6,0.1,256,4.313879802354953,0.2759878799485149
BDBC,kmeans_hamming,7,0.1,256,4.275564470750448,0.39589566123403025
BDBC,kmeans_hamming,8,0.1,256,4.352329790939917,0.37127166903073644
BDBC,kmeans_hamming,9,0.1,256,4.2530315909672085,0.31056101591098745
BDBC,kmeans_hamming,10,0.1,256,4.321247080075165,0.31602000914400774
BDBC,kmeans_hamming,11,0.1,256,4.312330983637533,0.3066331409480456
BDBC,kmeans_hamming,12,0.1,256,4.261776757085435,0.36539875916886777
BDBC,kmeans_hamming,13,0.1,256,4.327272711710438,0.23444683097011718
BDBC,kmeans_hamming,14,0.1,256,4.342129076199127,0.26408979435404956
BDBC,kmeans_hamming,15,0.1,256,4.310328359132868,0.22871221873483427
BDBC,kmeans_hamming,16,0.1,256,4.315993865549386,0.1680220182249263
BDBC,kmeans_hamming,17,0.1,256,4.280457564035845,0.18921755560119832
BDBC,kmeans_hamming,18,0.1,256,4.2712535343012075,0.1826398197236242
BDBC,kmeans_hamming,19,0.1,256,4.268342189783628,0.171241190432133
BDBC,kmeans_hamming,20,0.1,256,4.257600047350527,0.07169505156571285
BDBC,kmeans_random,5,0.1,256,4.333057357914162,0.3179338088923781
BDBC,kmeans_random,6,0.1,256,4.412707304797247,0.3677836956404038
BDBC,kmeans_random,7,0.1,256,4.495376821676109,0.49639044527005816
BDBC,kmeans_random,8,0.1,256,4.346366655877636,0.4708283638402654
BDBC,kmeans_random,9,0.1,256,4.33315768813417,0.44213884705594947
BDBC,kmeans_random,10,0.1,256,4.271841620824408,0.44039055907943697
BDBC,kmeans_random,11,0.1,256,4.40127913179478,0.386563343323629
BDBC,kmeans_random,12,0.1,256,4.274131179275376,0.39826190318179205
BDBC,kmeans_random,13,0.1,256,4.330710559007849,0.3657879401345648
BDBC,kmeans_random,14,0.1,256,4.372299301283927,0.4455449947084546
BDBC,kmeans_random,15,0.1,256,4.339585008833344,0.26124750356339804
BDBC,kmeans_random,16,0.1,256,4.284253181330524,0.2674228458866332
BDBC,kmeans_random,17,0.1,256,4.301712029689322,0.3202934309101675
BDBC,kmeans_random,18,0.1,256,4.300034867226413,0.2737756822164348
BDBC,kmeans_random,19,0.1,256,4.286275165149969,0.289824400323919
BDBC,kmeans_random,20,0.1,256,4.243799395362952,0.2485352516295359
BDBC,random,,0.1,256,4.2302939363259195,0.2829456584369068
BDBC,diversity,,0.2,512,5.141232165636564,0.0
BDBC,kmeans_default,5,0.2,512,2.8566132830530173,0.8100481871393228
BDBC,kmeans_default,6,0.2,512,2.8446616154120377,0.9314547523008609
BDBC,kmeans_default,7,0.2,512,2.8547059657418354,0.8977404725208856
BDBC,kmeans_default,8,0.2,512,2.9430230772749675,0.9866273767057723
BDBC,kmeans_default,9,0.2,512,2.901791007328275,1.0343413889493702
BDBC,kmeans_default,10,0.2,512,3.2149520822258846,1.0049442477194122
BDBC,kmeans_default,11,0.2,512,2.9596157984956752,0.6236265697985727
BDBC,kmeans_default,12,0.2,512,2.639992468022112,0.7466045068212092
BDBC,kmeans_default,13,0.2,512,2.8188836110545292,0.534160866666746
BDBC,kmeans_default,14,0.2,512,2.9047000144102766,0.609475093096118
BDBC,kmeans_default,15,0.2,512,2.6314418709282847,0.6048024994100724
BDBC,kmeans_default,16,0.2,512,2.591262943443096,0.601965706885779
BDBC,kmeans_default,17,0.2,512,2.505109524622055,0.421129529451493
BDBC,kmeans_default,18,0.2,512,2.582231009636284,0.4275864502868551
BDBC,kmeans_default,19,0.2,512,2.568597364893887,0.3012352700529124
BDBC,kmeans_default,20,0.2,512,2.4958895945469317,0.04368582262979096
BDBC,kmeans_hamming,5,0.2,512,4.421523436331473,0.3137383619392487
BDBC,kmeans_hamming,6,0.2,512,4.345720955300519,0.3311465051045857
BDBC,kmeans_hamming,7,0.2,512,4.33973703857642,0.3676879701308095
BDBC,kmeans_hamming,8,0.2,512,4.337119827987418,0.3279641108095595
BDBC,kmeans_hamming,9,0.2,512,4.299757124819352,0.3222334534487342
BDBC,kmeans_hamming,10,0.2,512,4.359249365872855,0.4298246675178132
BDBC,kmeans_hamming,11,0.2,512,4.304612068709927,0.27167082882005084
BDBC,kmeans_hamming,12,0.2,512,4.289505514967571,0.37366525728350375
BDBC,kmeans_hamming,13,0.2,512,4.343778138112442,0.27223257918908644
BDBC,kmeans_hamming,14,0.2,512,4.338402487029061,0.29065861913326646
BDBC,kmeans_hamming,15,0.2,512,4.2829599762041815,0.20874495827258524
BDBC,kmeans_hamming,16,0.2,512,4.286478920810717,0.23494433826263297
BDBC,kmeans_hamming,17,0.2,512,4.295934764180442,0.17569309709593964
BDBC,kmeans_hamming,18,0.2,512,4.307835268487795,0.20352702002444184
BDBC,kmeans_hamming,19,0.2,512,4.282352244466538,0.14444734244624022
BDBC,kmeans_hamming,20,0.2,512,4.303347999001267,0.10015354950757868
BDBC,kmeans_random,5,0.2,512,4.387115452272536,0.3378473195959929
BDBC,kmeans_random,6,0.2,512,4.336620469900541,0.3531253645655392
BDBC,kmeans_random,7,0.2,512,4.460444114114023,0.4148437001458069
BDBC,kmeans_random,8,0.2,512,4.368853569609603,0.44067920819069506
BDBC,kmeans_random,9,0.2,512,4.316180524209469,0.3422926756682832
BDBC,kmeans_random,10,0.2,512,4.308801391866852,0.40429326306363017
BDBC,kmeans_random,11,0.2,512,4.318214685433557,0.3448778261660844
BDBC,kmeans_random,12,0.2,512,4.302992152527222,0.4321882264019485
BDBC,kmeans_random,13,0.2,512,4.357604604961341,0.2709386477778683
BDBC,kmeans_random,14,0.2,512,4.411935230855614,0.42191179168828224
BDBC,kmeans_random,15,0.2,512,4.3337601072348635,0.24605267873794578
BDBC,kmeans_random,16,0.2,512,4.2897194896581,0.25674143912090186
BDBC,kmeans_random,17,0.2,512,4.279107209641371,0.24766687776089813
BDBC,kmeans_random,18,0.2,512,4.282955959761421,0.20986717928592985
BDBC,kmeans_random,19,0.2,512,4.293697500097584,0.2230601771703072
BDBC,kmeans_random,20,0.2,512,4.345085583220798,0.2103260292733823
BDBC,random,,0.2,512,4.24586447153686,0.2024823065527693
BDBC,diversity,,0.3,768,4.250084340888054,0.0
BDBC,kmeans_default,5,0.3,768,3.5457647218174864,0.9744336601416872
BDBC,kmeans_default,6,0.3,768,3.7471464376638033,1.0981159148551882
BDBC,kmeans_default,7,0.3,768,3.6316177958229305,0.9890157529511256
BDBC,kmeans_default,8,0.3,768,3.8007866201817406,0.8587708629088759
BDBC,kmeans_default,9,0.3,768,3.446525556236679,0.6352070857708928
BDBC,kmeans_default,10,0.3,768,3.561727414826881,0.9495312039256646
BDBC,kmeans_default,11,0.3,768,3.456073733050634,0.582309216784841
BDBC,kmeans_default,12,0.3,768,3.3332573066922646,0.895066634887538
BDBC,kmeans_default,13,0.3,768,3.4089693243953096,0.5564875328940724
BDBC,kmeans_default,14,0.3,768,3.5610391922652225,0.6264974035161912
BDBC,kmeans_default,15,0.3,768,3.2188800016053087,0.531810853531744
BDBC,kmeans_default,16,0.3,768,3.1404120227058576,0.4187183315643548
BDBC,kmeans_default,17,0.3,768,2.8896157740900508,0.4101470765043183
BDBC,kmeans_default,18,0.3,768,2.903284077687753,0.37136624167262067
BDBC,kmeans_default,19,0.3,768,2.7527784203268815,0.2669137075379633
BDBC,kmeans_default,20,0.3,768,2.6101267974261044,0.051819110414109616
BDBC,kmeans_hamming,5,0.3,768,4.41787500790103,0.2611114990471756
BDBC,kmeans_hamming,6,0.3,768,4.371290662259089,0.32402082825612777
BDBC,kmeans_hamming,7,0.3,768,4.397949764326289,0.39015185988852535
BDBC,kmeans_hamming,8,0.3,768,4.398808414867726,0.3857408483225498
BDBC,kmeans_hamming,9,0.3,768,4.3271084328056055,0.3306501482576543
BDBC,kmeans_hamming,10,0.3,768,4.3642314003476885,0.40130976734749796
BDBC,kmeans_hamming,11,0.3,768,4.357760328554767,0.25601361915051163
BDBC,kmeans_hamming,12,0.3,768,4.2877013621535705,0.35788615980015837
BDBC,kmeans_hamming,13,0.3,768,4.342726728806958,0.2891753964367931
BDBC,kmeans_hamming,14,0.3,768,4.371326612122447,0.3259293013537926
BDBC,kmeans_hamming,15,0.3,768,4.309668673354856,0.2042386041819558
BDBC,kmeans_hamming,16,0.3,768,4.322098357221944,0.2414820489222076
BDBC,kmeans_hamming,17,0.3,768,4.307746202469698,0.19557991028592758
BDBC,kmeans_hamming,18,0.3,768,4.312428530733054,0.2088241181946037
BDBC,kmeans_hamming,19,0.3,768,4.303660502348645,0.17145209142398832
BDBC,kmeans_hamming,20,0.3,768,4.273991319403955,0.13285220252307783
BDBC,kmeans_random,5,0.3,768,4.37665205940023,0.3138554213830491
BDBC,kmeans_random,6,0.3,768,4.334864859835029,0.34385540855980845
BDBC,kmeans_random,7,0.3,768,4.450061214873332,0.4123581912179561
BDBC,kmeans_random,8,0.3,768,4.399348805634792,0.4684392916981074
BDBC,kmeans_random,9,0.3,768,4.321158595309622,0.31113520731698124
BDBC,kmeans_random,10,0.3,768,4.34322852743363,0.40270213400456456
BDBC,kmeans_random,11,0.3,768,4.36546067691612,0.3051223686190818
BDBC,kmeans_random,12,0.3,768,4.3054784791654725,0.3890550421010388
BDBC,kmeans_random,13,0.3,768,4.364362514306566,0.27967817549883156
BDBC,kmeans_random,14,0.3,768,4.405047456310556,0.4171964691415767
BDBC,kmeans_random,15,0.3,768,4.297217642999437,0.20145033311110683
BDBC,kmeans_random,16,0.3,768,4.261396921766794,0.26402034055657886
BDBC,kmeans_random,17,0.3,768,4.281293372426347,0.20679441975683183
BDBC,kmeans_random,18,0.3,768,4.316217781403652,0.20771090324591296
BDBC,kmeans_random,19,0.3,768,4.296496175847567,0.23556384587896328
BDBC,kmeans_random,20,0.3,768,4.374885451514112,0.1793494759688355
BDBC,random,,0.3,768,4.337179597470467,0.1729472553405658
BDBC,diversity,,0.4,1024,4.32745589954424,0.0
BDBC,kmeans_default,5,0.4,1024,4.441936533692073,1.1103927461935714
BDBC,kmeans_default,6,0.4,1024,4.6980402978317075,0.9623669501840071
BDBC,kmeans_default,7,0.4,1024,4.402517684429223,1.1117349738249802
BDBC,kmeans_default,8,0.4,1024,4.5764253559339725,0.8882909686851471
BDBC,kmeans_default,9,0.4,1024,4.127915944592223,0.7241673543802817
BDBC,kmeans_default,10,0.4,1024,4.124575391798799,1.0216241896421683
BDBC,kmeans_default,11,0.4,1024,3.9824800552590123,0.559259820292018
BDBC,kmeans_default,12,0.4,1024,3.6453344444729368,0.5384747406067796
BDBC,kmeans_default,13,0.4,1024,3.7121051309492157,0.626022787930684
BDBC,kmeans_default,14,0.4,1024,3.7588634079228114,0.5926280831846807
BDBC,kmeans_default,15,0.4,1024,3.5147323083182167,0.5341597295594565
BDBC,kmeans_default,16,0.4,1024,3.598178957536745,0.45097929101359546
BDBC,kmeans_default,17,0.4,1024,3.310467329946012,0.43500175662927937
BDBC,kmeans_default,18,0.4,1024,3.31243984182864,0.414921062640787
BDBC,kmeans_default,19,0.4,1024,3.121867659493721,0.27238973518982673
BDBC,kmeans_default,20,0.4,1024,2.968283894001032,0.07574547269733962
BDBC,kmeans_hamming,5,0.4,1024,4.3963327911137355,0.24151214987835998
BDBC,kmeans_hamming,6,0.4,1024,4.330940691760224,0.22184452807470498
BDBC,kmeans_hamming,7,0.4,1024,4.338286851275528,0.38292608897853714
BDBC,kmeans_hamming,8,0.4,1024,4.414519227746173,0.4811900744663081
BDBC,kmeans_hamming,9,0.4,1024,4.347286894135182,0.3356913200642579
BDBC,kmeans_hamming,10,0.4,1024,4.371294078390881,0.454576875700687
BDBC,kmeans_hamming,11,0.4,1024,4.368877283932727,0.32443203463383885
BDBC,kmeans_hamming,12,0.4,1024,4.267578593409291,0.3453330847312571
BDBC,kmeans_hamming,13,0.4,1024,4.316096274529715,0.2999404728202204
BDBC,kmeans_hamming,14,0.4,1024,4.397832081885488,0.3611442090092677
BDBC,kmeans_hamming,15,0.4,1024,4.271561283841779,0.2395231572925936
BDBC,kmeans_hamming,16,0.4,1024,4.352301729410972,0.26654844557958374
BDBC,kmeans_hamming,17,0.4,1024,4.284668458999433,0.23270256123164335
BDBC,kmeans_hamming,18,0.4,1024,4.308976719216146,0.22687594147587728
BDBC,kmeans_hamming,19,0.4,1024,4.299763801631888,0.18658454533604843
BDBC,kmeans_hamming,20,0.4,1024,4.3040170955670485,0.12266354698230031
BDBC,kmeans_random,5,0.4,1024,4.3777705387876615,0.28114036384673824
BDBC,kmeans_random,6,0.4,1024,4.3236623111280945,0.2257503069934464
BDBC,kmeans_random,7,0.4,1024,4.4264147000540754,0.43768026783178415
BDBC,kmeans_random,8,0.4,1024,4.4485587046600745,0.5317652465044778
BDBC,kmeans_random,9,0.4,1024,4.296663004159064,0.331426369948036
BDBC,kmeans_random,10,0.4,1024,4.37153240053119,0.46913368344969103
BDBC,kmeans_random,11,0.4,1024,4.415585799649082,0.32808772479550585
BDBC,kmeans_random,12,0.4,1024,4.325608131059105,0.38144149015618073
BDBC,kmeans_random,13,0.4,1024,4.382076753048053,0.32307043943435
BDBC,kmeans_random,14,0.4,1024,4.461746370102434,0.43962327928230555
BDBC,kmeans_random,15,0.4,1024,4.316345285248717,0.22133854774429093
BDBC,kmeans_random,16,0.4,1024,4.302241837466123,0.3133804212611544
BDBC,kmeans_random,17,0.4,1024,4.264938878557566,0.23568693342884733
BDBC,kmeans_random,18,0.4,1024,4.294747673593286,0.2216923987213671
BDBC,kmeans_random,19,0.4,1024,4.293776800313084,0.25456220465991986
BDBC,kmeans_random,20,0.4,1024,4.356287933891352,0.14755815715490253
BDBC,random,,0.4,1024,4.242521984894582,0.1704978135558165
BDBC,diversity,,0.5,1280,4.795385492629803,0.0
BDBC,kmeans_default,5,0.5,1280,5.765865815740428,1.2139328161097696
BDBC,kmeans_default,6,0.5,1280,5.289005069788583,1.0091899662968828
BDBC,kmeans_default,7,0.5,1280,5.36580943348102,1.1909079825859739
BDBC,kmeans_default,8,0.5,1280,4.873125984143528,0.9431112553083495
BDBC,kmeans_default,9,0.5,1280,4.4559992057827404,0.9294225825344001
BDBC,kmeans_default,10,0.5,1280,4.967471135083423,1.054721409345246
BDBC,kmeans_default,11,0.5,1280,4.505810997376126,0.5522750923305044
BDBC,kmeans_default,12,0.5,1280,4.079119959136132,0.5686871340332739
BDBC,kmeans_default,13,0.5,1280,4.2364612719912715,0.7174107565019863
BDBC,kmeans_default,14,0.5,1280,4.127980206504862,0.5324567762844848
BDBC,kmeans_default,15,0.5,1280,3.6914209228220622,0.5579982473797729
BDBC,kmeans_default,16,0.5,1280,3.547895402950306,0.4294768255700894
BDBC,kmeans_default,17,0.5,1280,3.3107127731582873,0.39427407040720036
BDBC,kmeans_default,18,0.5,1280,3.3682631395065816,0.4518208003154333
BDBC,kmeans_default,19,0.5,1280,3.2534708379233788,0.2712042057251783
BDBC,kmeans_default,20,0.5,1280,3.2606316047504906,0.1095555351648427
BDBC,kmeans_hamming,5,0.5,1280,4.410939608903042,0.24482795297339796
BDBC,kmeans_hamming,6,0.5,1280,4.31840896905049,0.18075453046575418
BDBC,kmeans_hamming,7,0.5,1280,4.311669930339795,0.39219146307080416
BDBC,kmeans_hamming,8,0.5,1280,4.4096469386804795,0.48769316420310865
BDBC,kmeans_hamming,9,0.5,1280,4.357334541703933,0.35383162469822177
BDBC,kmeans_hamming,10,0.5,1280,4.413631392737119,0.5110569505729535
BDBC,kmeans_hamming,11,0.5,1280,4.40955642783207,0.3907279926365115
BDBC,kmeans_hamming,12,0.5,1280,4.258738435209931,0.42505124576411574
BDBC,kmeans_hamming,13,0.5,1280,4.358058825110395,0.31330466537505147
BDBC,kmeans_hamming,14,0.5,1280,4.430064169990554,0.4075764107774559
BDBC,kmeans_hamming,15,0.5,1280,4.2439665974994805,0.3071916237182147
BDBC,kmeans_hamming,16,0.5,1280,4.378986389189791,0.2977050342583509
BDBC,kmeans_hamming,17,0.5,1280,4.300066461866289,0.24133907940710012
BDBC,kmeans_hamming,18,0.5,1280,4.314129412240637,0.2261619179633231
BDBC,kmeans_hamming,19,0.5,1280,4.311690890967446,0.22381979369745822
BDBC,kmeans_hamming,20,0.5,1280,4.297921915041888,0.13432860617151862
BDBC,kmeans_random,5,0.5,1280,4.388344235474202,0.2949728563244
BDBC,kmeans_random,6,0.5,1280,4.3154452639872725,0.2128320574519824
BDBC,kmeans_random,7,0.5,1280,4.409896842006535,0.4024813721737629
BDBC,kmeans_random,8,0.5,1280,4.426821949235743,0.5116459469028012
BDBC,kmeans_random,9,0.5,1280,4.311111329825719,0.3730498551420471
BDBC,kmeans_random,10,0.5,1280,4.376307202277579,0.5262303779337483
