dataset,sampling_method,k,sample_fraction,repetition,sample_size,mape
Apache,kmeans_random,20,1.0,8,191,0.06407665244404552
Apache,kmeans_default,21,1.0,8,191,0.19178565133086556
Apache,kmeans_hamming,21,1.0,8,191,0.10166476045240824
Apache,kmeans_random,21,1.0,8,191,0.29164715066354424
Apache,kmeans_default,22,1.0,8,191,0.10862321737971486
Apache,kmeans_hamming,22,1.0,8,191,0.23248882265275697
Apache,kmeans_random,22,1.0,8,191,0.10052910052910041
Apache,kmeans_default,23,1.0,8,191,0.04295689131754696
Apache,kmeans_hamming,23,1.0,8,191,0.2579234972677591
Apache,kmeans_random,23,1.0,8,191,0.09180327868852486
Apache,kmeans_default,24,1.0,8,191,0.12505854800936808
Apache,kmeans_hamming,24,1.0,8,191,0.1561516807418452
Apache,kmeans_random,24,1.0,8,191,0.1561516807418452
Apache,kmeans_default,25,1.0,8,191,0.11245326430831162
Apache,kmeans_hamming,25,1.0,8,191,0.15846994535519138
Apache,kmeans_random,25,1.0,8,191,0.002996650802044549
Apache,kmeans_default,26,1.0,8,191,0.06756085444610058
Apache,kmeans_hamming,26,1.0,8,191,0.23248882265275697
Apache,kmeans_random,26,1.0,8,191,0.1783286685325866
Apache,kmeans_default,27,1.0,8,191,0.1549992615566389
Apache,kmeans_hamming,27,1.0,8,191,0.13363139592647783
Apache,kmeans_random,27,1.0,8,191,0.5272281891840965
Apache,kmeans_default,28,1.0,8,191,0.07863295359822155
Apache,kmeans_hamming,28,1.0,8,191,0.29164715066354424
Apache,kmeans_random,28,1.0,8,191,0.1418534626965543
Apache,kmeans_default,29,1.0,8,191,0.07386156648451737
Apache,kmeans_hamming,29,1.0,8,191,0.19473422752111233
Apache,kmeans_random,29,1.0,8,191,0.12899050905953396
Apache,kmeans_default,30,1.0,8,191,0.10862321737971486
Apache,kmeans_hamming,30,1.0,8,191,0.05402909258831686
Apache,kmeans_random,30,1.0,8,191,0.06407665244404552
Apache,kmeans_default,31,1.0,8,191,0.04774702141001503
Apache,kmeans_hamming,31,1.0,8,191,0.2452185792349732
Apache,kmeans_random,31,1.0,8,191,0.19178565133086556
Apache,kmeans_default,32,1.0,8,191,0.013256425824731735
Apache,kmeans_hamming,32,1.0,8,191,0.38289052195213763
Apache,kmeans_random,32,1.0,8,191,0.2986264953478068
Apache,kmeans_default,33,1.0,8,191,0.013256425824731735
Apache,kmeans_hamming,33,1.0,8,191,0.08599367270635631
Apache,kmeans_random,33,1.0,8,191,0.23294301327088154
Apache,kmeans_default,34,1.0,8,191,0.040844679077521616
Apache,kmeans_hamming,34,1.0,8,191,0.07574377656344916
Apache,kmeans_random,34,1.0,8,191,0.0539320503682583
Apache,kmeans_default,35,1.0,8,191,0.13363139592647783
Apache,kmeans_hamming,35,1.0,8,191,0.2318264613346575
Apache,kmeans_random,35,1.0,8,191,0.1584699453551908
Apache,kmeans_default,36,1.0,8,191,0.10862321737971486
Apache,kmeans_hamming,36,1.0,8,191,0.05402909258831686
Apache,kmeans_random,36,1.0,8,191,0.20978854834877686
Apache,kmeans_default,37,1.0,8,191,0.1922814207650267
Apache,kmeans_hamming,37,1.0,8,191,0.19286403085824483
Apache,kmeans_random,37,1.0,8,191,0.2318264613346575
Apache,kmeans_default,38,1.0,8,191,0.09202502573849702
Apache,kmeans_hamming,38,1.0,8,191,0.09202502573849702
Apache,kmeans_random,38,1.0,8,191,0.13363139592647783
Apache,kmeans_default,39,1.0,8,191,0.1549992615566389
Apache,kmeans_hamming,39,1.0,8,191,0.1373037282977105
Apache,kmeans_random,39,1.0,8,191,0.09426229508196705
Apache,kmeans_default,40,1.0,8,191,0.06549341047894584
Apache,kmeans_hamming,40,1.0,8,191,0.3030054644808748
Apache,kmeans_random,40,1.0,8,191,0.26495347806823255
Apache,kmeans_default,41,1.0,8,191,0.11355874316939918
Apache,kmeans_hamming,41,1.0,8,191,0.1273527625986638
Apache,kmeans_random,41,1.0,8,191,0.04596152406617302
Apache,kmeans_default,42,1.0,8,191,0.1076502732240437
Apache,kmeans_hamming,42,1.0,8,191,0.29395138496325457
Apache,kmeans_random,42,1.0,8,191,0.027148928788273026
Apache,kmeans_default,43,1.0,8,191,0.12647501385919085
Apache,kmeans_hamming,43,1.0,8,191,0.1584699453551908
Apache,kmeans_random,43,1.0,8,191,0.13588781354927884
Apache,kmeans_default,44,1.0,8,191,0.1076502732240437
Apache,kmeans_hamming,44,1.0,8,191,0.19473422752111233
Apache,kmeans_random,44,1.0,8,191,0.1430523028883686
Apache,kmeans_default,45,1.0,8,191,0.12871888281724375
Apache,kmeans_hamming,45,1.0,8,191,0.11239290292113627
Apache,kmeans_random,45,1.0,8,191,0.20978854834877686
Apache,kmeans_default,46,1.0,8,191,0.3632058287795998
Apache,kmeans_hamming,46,1.0,8,191,0.29352068696330924
Apache,kmeans_random,46,1.0,8,191,0.09571379781420765
Apache,kmeans_default,47,1.0,8,191,0.08592896174863389
Apache,kmeans_hamming,47,1.0,8,191,0.08592896174863389
Apache,kmeans_random,47,1.0,8,191,0.2844945355191262
Apache,kmeans_default,48,1.0,8,191,0.1937246606733642
Apache,kmeans_hamming,48,1.0,8,191,0.2452185792349732
Apache,kmeans_random,48,1.0,8,191,0.056970119753517026
Apache,kmeans_default,49,1.0,8,191,0.22278268179907562
Apache,kmeans_hamming,49,1.0,8,191,0.3709418193506918
Apache,kmeans_random,49,1.0,8,191,0.2189006750241079
Apache,kmeans_default,50,1.0,8,191,0.10862321737971486
Apache,kmeans_hamming,50,1.0,8,191,0.10862321737971486
Apache,kmeans_random,50,1.0,8,191,0.248167399706784
Apache,random,,0.1,12,19,0.21066594657821444
Apache,kmeans_default,5,0.1,12,19,0.2127717904102029
Apache,kmeans_hamming,5,0.1,12,19,0.2713926559385374
Apache,kmeans_random,5,0.1,12,19,0.15800269412476192
Apache,kmeans_default,6,0.1,12,19,0.19794566878783135
Apache,kmeans_hamming,6,0.1,12,19,0.18155887776476767
Apache,kmeans_random,6,0.1,12,19,0.1555506435925491
Apache,kmeans_default,7,0.1,12,19,0.21974960616613137
Apache,kmeans_hamming,7,0.1,12,19,0.15042208445714392
Apache,kmeans_random,7,0.1,12,19,0.19508839925104202
Apache,kmeans_default,8,0.1,12,19,0.18198528603157085
Apache,kmeans_hamming,8,0.1,12,19,0.16143663559932883
Apache,kmeans_random,8,0.1,12,19,0.20143809992578132
Apache,kmeans_default,9,0.1,12,19,0.27429029793359655
Apache,kmeans_hamming,9,0.1,12,19,0.16383374697631925
Apache,kmeans_random,9,0.1,12,19,0.18732282628927377
Apache,kmeans_default,10,0.1,12,19,0.234336009874605
Apache,kmeans_hamming,10,0.1,12,19,0.1686696362616804
Apache,kmeans_random,10,0.1,12,19,0.23525889139667083
Apache,kmeans_default,11,0.1,12,19,0.15938934511027128
Apache,kmeans_hamming,11,0.1,12,19,0.16595732229969307
Apache,kmeans_random,11,0.1,12,19,0.20374445844887903
Apache,kmeans_default,12,0.1,12,19,0.19553366991786086
Apache,kmeans_hamming,12,0.1,12,19,0.17757761670049535
Apache,kmeans_random,12,0.1,12,19,0.18467706242997228
Apache,kmeans_default,13,0.1,12,19,0.324498644656678
Apache,kmeans_hamming,13,0.1,12,19,0.19720505837087332
Apache,kmeans_random,13,0.1,12,19,0.160621136613212
Apache,kmeans_default,14,0.1,12,19,0.15965333630408082
Apache,kmeans_hamming,14,0.1,12,19,0.16473117208359878
Apache,kmeans_random,14,0.1,12,19,0.1682408731238532
Apache,kmeans_default,15,0.1,12,19,0.20909683559055045
Apache,kmeans_hamming,15,0.1,12,19,0.18388206053157177
Apache,kmeans_random,15,0.1,12,19,0.1629475677747743
Apache,kmeans_default,16,0.1,12,19,0.2599176973236266
Apache,kmeans_hamming,16,0.1,12,19,0.19493427296075205
Apache,kmeans_random,16,0.1,12,19,0.15255955227618642
Apache,kmeans_default,17,0.1,12,19,0.17393458075924037
Apache,kmeans_hamming,17,0.1,12,19,0.16693066829670575
Apache,kmeans_random,17,0.1,12,19,0.17008029294718646
Apache,kmeans_default,18,0.1,12,19,0.16579652891529284
Apache,kmeans_hamming,18,0.1,12,19,0.20334812480159042
Apache,kmeans_random,18,0.1,12,19,0.17495692156845383
Apache,kmeans_default,19,0.1,12,19,0.3080094441369808
Apache,kmeans_hamming,19,0.1,12,19,0.2154381362892038
Apache,kmeans_random,19,0.1,12,19,0.18290661933095673
Apache,random,,0.2,12,38,0.15243428962664002
Apache,kmeans_default,5,0.2,12,38,0.16695265295727876
Apache,kmeans_hamming,5,0.2,12,38,0.16101626520906023
Apache,kmeans_random,5,0.2,12,38,0.16604767405286483
Apache,kmeans_default,6,0.2,12,38,0.16559293936706754
Apache,kmeans_hamming,6,0.2,12,38,0.16722162106588162
Apache,kmeans_random,6,0.2,12,38,0.15200965065990218
Apache,kmeans_default,7,0.2,12,38,0.14680639272639628
Apache,kmeans_hamming,7,0.2,12,38,0.15409699984093914
Apache,kmeans_random,7,0.2,12,38,0.1573344780741347
Apache,kmeans_default,8,0.2,12,38,0.19664121747393642
Apache,kmeans_hamming,8,0.2,12,38,0.15943452398648283
Apache,kmeans_random,8,0.2,12,38,0.16437407826896674
Apache,kmeans_default,9,0.2,12,38,0.17676445844891148
Apache,kmeans_hamming,9,0.2,12,38,0.15635904905317405
Apache,kmeans_random,9,0.2,12,38,0.16010720246095095
Apache,kmeans_default,10,0.2,12,38,0.20313370482563883
Apache,kmeans_hamming,10,0.2,12,38,0.1597189562645483
Apache,kmeans_random,10,0.2,12,38,0.16275587165954664
Apache,kmeans_default,11,0.2,12,38,0.21945365953481602
Apache,kmeans_hamming,11,0.2,12,38,0.14783935199532164
Apache,kmeans_random,11,0.2,12,38,0.1671285825120708
Apache,kmeans_default,12,0.2,12,38,0.14259032059135368
Apache,kmeans_hamming,12,0.2,12,38,0.1590026933510097
Apache,kmeans_random,12,0.2,12,38,0.15241842775206663
Apache,kmeans_default,13,0.2,12,38,0.15607319347205958
Apache,kmeans_hamming,13,0.2,12,38,0.15602850720599415
Apache,kmeans_random,13,0.2,12,38,0.15779461318415713
Apache,kmeans_default,14,0.2,12,38,0.15507535710147638
Apache,kmeans_hamming,14,0.2,12,38,0.1487825909704645
Apache,kmeans_random,14,0.2,12,38,0.14948414247118288
Apache,kmeans_default,15,0.2,12,38,0.15516736054671798
Apache,kmeans_hamming,15,0.2,12,38,0.15062048778962203
Apache,kmeans_random,15,0.2,12,38,0.1677158896214547
Apache,kmeans_default,16,0.2,12,38,0.15763478430587716
Apache,kmeans_hamming,16,0.2,12,38,0.17796537607422627
Apache,kmeans_random,16,0.2,12,38,0.16180826470961523
Apache,kmeans_default,17,0.2,12,38,0.15165915552948198
Apache,kmeans_hamming,17,0.2,12,38,0.1569534822566877
Apache,kmeans_random,17,0.2,12,38,0.15491427632677407
Apache,kmeans_default,18,0.2,12,38,0.15913015519003973
Apache,kmeans_hamming,18,0.2,12,38,0.17360373434715134
Apache,kmeans_random,18,0.2,12,38,0.16627230229436565
Apache,kmeans_default,19,0.2,12,38,0.1679277335816911
Apache,kmeans_hamming,19,0.2,12,38,0.1852830131095994
Apache,kmeans_random,19,0.2,12,38,0.1493653340349502
Apache,kmeans_default,20,0.2,12,38,0.15768340845039117
Apache,kmeans_hamming,20,0.2,12,38,0.14889425698235548
Apache,kmeans_random,20,0.2,12,38,0.16505824410951703
Apache,kmeans_default,21,0.2,12,38,0.1582425455545883
Apache,kmeans_hamming,21,0.2,12,38,0.15430948877205888
Apache,kmeans_random,21,0.2,12,38,0.14597445285844093
Apache,kmeans_default,22,0.2,12,38,0.15710321569258856
Apache,kmeans_hamming,22,0.2,12,38,0.1659037030898176
Apache,kmeans_random,22,0.2,12,38,0.15558528711934735
Apache,kmeans_default,23,0.2,12,38,0.1487001176204099
Apache,kmeans_hamming,23,0.2,12,38,0.14808463563746355
Apache,kmeans_random,23,0.2,12,38,0.16153608017052623
Apache,kmeans_default,24,0.2,12,38,0.1803656518538118
Apache,kmeans_hamming,24,0.2,12,38,0.15838454952886297
Apache,kmeans_random,24,0.2,12,38,0.16932551565793344
Apache,kmeans_default,25,0.2,12,38,0.15354459864095316
Apache,kmeans_hamming,25,0.2,12,38,0.17163790630822875
Apache,kmeans_random,25,0.2,12,38,0.1691387654119212
Apache,kmeans_default,26,0.2,12,38,0.15796549798206808
Apache,kmeans_hamming,26,0.2,12,38,0.17056650400505866
Apache,kmeans_random,26,0.2,12,38,0.16468395260594468
Apache,kmeans_default,27,0.2,12,38,0.15396757529052424
Apache,kmeans_hamming,27,0.2,12,38,0.16304915419605928
Apache,kmeans_random,27,0.2,12,38,0.17079782795054935
Apache,kmeans_default,28,0.2,12,38,0.17504601126978384
Apache,kmeans_hamming,28,0.2,12,38,0.16534801524141218
Apache,kmeans_random,28,0.2,12,38,0.16416806217032145
Apache,kmeans_default,29,0.2,12,38,0.16594715339612898
Apache,kmeans_hamming,29,0.2,12,38,0.1635506145324488
Apache,kmeans_random,29,0.2,12,38,0.15723733641365734
Apache,kmeans_default,30,0.2,12,38,0.1641677565970293
Apache,kmeans_hamming,30,0.2,12,38,0.18489535852299266
Apache,kmeans_random,30,0.2,12,38,0.14737753035514023
Apache,kmeans_default,31,0.2,12,38,0.14280892257741537
Apache,kmeans_hamming,31,0.2,12,38,0.19697755124742589
Apache,kmeans_random,31,0.2,12,38,0.142913861815552
Apache,kmeans_default,32,0.2,12,38,0.16487650406755125
Apache,kmeans_hamming,32,0.2,12,38,0.15293356637372016
Apache,kmeans_random,32,0.2,12,38,0.17978125066738893
Apache,kmeans_default,33,0.2,12,38,0.17465572107925287
Apache,kmeans_hamming,33,0.2,12,38,0.18719351251303387
Apache,kmeans_random,33,0.2,12,38,0.17466875679367502
Apache,kmeans_default,34,0.2,12,38,0.14081001395776385
Apache,kmeans_hamming,34,0.2,12,38,0.17043627077865162
Apache,kmeans_random,34,0.2,12,38,0.16169695366971856
Apache,kmeans_default,35,0.2,12,38,0.17363546703918123
Apache,kmeans_hamming,35,0.2,12,38,0.1736177799352764
Apache,kmeans_random,35,0.2,12,38,0.16167851672128017
Apache,kmeans_default,36,0.2,12,38,0.15916368833160052
Apache,kmeans_hamming,36,0.2,12,38,0.16422566889830317
Apache,kmeans_random,36,0.2,12,38,0.14984475881665388
Apache,kmeans_default,37,0.2,12,38,0.1428954556966175
Apache,kmeans_hamming,37,0.2,12,38,0.18675881392080315
Apache,kmeans_random,37,0.2,12,38,0.15910304355580104
Apache,kmeans_default,38,0.2,12,38,0.16597237630484077
Apache,kmeans_hamming,38,0.2,12,38,0.17645418295378912
Apache,kmeans_random,38,0.2,12,38,0.18211333624116793
Apache,random,,0.3,12,58,0.15658366095595844
Apache,kmeans_default,5,0.3,12,58,0.17299409800686316
Apache,kmeans_hamming,5,0.3,12,58,0.15104250227984994
Apache,kmeans_random,5,0.3,12,58,0.16092905029564583
Apache,kmeans_default,6,0.3,12,58,0.15348866402340433
Apache,kmeans_hamming,6,0.3,12,58,0.15084345158788026
Apache,kmeans_random,6,0.3,12,58,0.14533976728112802
Apache,kmeans_default,7,0.3,12,58,0.1529766877735665
Apache,kmeans_hamming,7,0.3,12,58,0.1595355068368229
Apache,kmeans_random,7,0.3,12,58,0.15400005625370222
Apache,kmeans_default,8,0.3,12,58,0.1561825687600319
Apache,kmeans_hamming,8,0.3,12,58,0.15369980792475083
Apache,kmeans_random,8,0.3,12,58,0.16555604178276082
Apache,kmeans_default,9,0.3,12,58,0.15699922411627318
Apache,kmeans_hamming,9,0.3,12,58,0.15190289513310307
Apache,kmeans_random,9,0.3,12,58,0.15411549358726565
Apache,kmeans_default,10,0.3,12,58,0.15375678445307628
Apache,kmeans_hamming,10,0.3,12,58,0.15684571278607376
Apache,kmeans_random,10,0.3,12,58,0.15719301381351464
Apache,kmeans_default,11,0.3,12,58,0.183366005760343
Apache,kmeans_hamming,11,0.3,12,58,0.15446829242404336
Apache,kmeans_random,11,0.3,12,58,0.1662902520803322
Apache,kmeans_default,12,0.3,12,58,0.15010144944019155
Apache,kmeans_hamming,12,0.3,12,58,0.16003576683665172
Apache,kmeans_random,12,0.3,12,58,0.1616504566065736
Apache,kmeans_default,13,0.3,12,58,0.15873570618455624
Apache,kmeans_hamming,13,0.3,12,58,0.1498288583247168
Apache,kmeans_random,13,0.3,12,58,0.15442508710651207
Apache,kmeans_default,14,0.3,12,58,0.14444949516473052
Apache,kmeans_hamming,14,0.3,12,58,0.1554476608902836
Apache,kmeans_random,14,0.3,12,58,0.15281687312477166
Apache,kmeans_default,15,0.3,12,58,0.15322304173391796
Apache,kmeans_hamming,15,0.3,12,58,0.15397938082361162
Apache,kmeans_random,15,0.3,12,58,0.15650131690007243
Apache,kmeans_default,16,0.3,12,58,0.1422751852292968
Apache,kmeans_hamming,16,0.3,12,58,0.15552861778835556
Apache,kmeans_random,16,0.3,12,58,0.15776650373984089
Apache,kmeans_default,17,0.3,12,58,0.14564989945870394
Apache,kmeans_hamming,17,0.3,12,58,0.15464409037180388
Apache,kmeans_random,17,0.3,12,58,0.15983206586416662
Apache,kmeans_default,18,0.3,12,58,0.15053568008813936
Apache,kmeans_hamming,18,0.3,12,58,0.1740345890298923
Apache,kmeans_random,18,0.3,12,58,0.1591231372566657
Apache,kmeans_default,19,0.3,12,58,0.15235895722177004
Apache,kmeans_hamming,19,0.3,12,58,0.16181818542069015
Apache,kmeans_random,19,0.3,12,58,0.15251791102758697
Apache,kmeans_default,20,0.3,12,58,0.1432162982341602
Apache,kmeans_hamming,20,0.3,12,58,0.16260565238646288
Apache,kmeans_random,20,0.3,12,58,0.15377556987661203
Apache,kmeans_default,21,0.3,12,58,0.15633663708605305
Apache,kmeans_hamming,21,0.3,12,58,0.1453114302749609
Apache,kmeans_random,21,0.3,12,58,0.1522714546066711
Apache,kmeans_default,22,0.3,12,58,0.16630913595488117
Apache,kmeans_hamming,22,0.3,12,58,0.1606985898370813
Apache,kmeans_random,22,0.3,12,58,0.1648331615434201
Apache,kmeans_default,23,0.3,12,58,0.1473736261782188
Apache,kmeans_hamming,23,0.3,12,58,0.1522068979376016
Apache,kmeans_random,23,0.3,12,58,0.14908007429789955
Apache,kmeans_default,24,0.3,12,58,0.16748148607283303
Apache,kmeans_hamming,24,0.3,12,58,0.16309948863734025
Apache,kmeans_random,24,0.3,12,58,0.17270788982390486
Apache,kmeans_default,25,0.3,12,58,0.15986713702566088
Apache,kmeans_hamming,25,0.3,12,58,0.1550084439108582
Apache,kmeans_random,25,0.3,12,58,0.16197191864375088
Apache,kmeans_default,26,0.3,12,58,0.15319712156563067
Apache,kmeans_hamming,26,0.3,12,58,0.15954302635776005
Apache,kmeans_random,26,0.3,12,58,0.15810150579828508
Apache,kmeans_default,27,0.3,12,58,0.1484111670532097
Apache,kmeans_hamming,27,0.3,12,58,0.16017205278789248
Apache,kmeans_random,27,0.3,12,58,0.16350965671340148
Apache,kmeans_default,28,0.3,12,58,0.15653852554009232
Apache,kmeans_hamming,28,0.3,12,58,0.15236317279521722
Apache,kmeans_random,28,0.3,12,58,0.1531097941232082
Apache,kmeans_default,29,0.3,12,58,0.15015206027578742
Apache,kmeans_hamming,29,0.3,12,58,0.1498788751601116
Apache,kmeans_random,29,0.3,12,58,0.16028068280368393
Apache,kmeans_default,30,0.3,12,58,0.15101379075546412
Apache,kmeans_hamming,30,0.3,12,58,0.163434847407813
Apache,kmeans_random,30,0.3,12,58,0.1511884115353934
Apache,kmeans_default,31,0.3,12,58,0.14946490261653886
Apache,kmeans_hamming,31,0.3,12,58,0.16528817599957815
Apache,kmeans_random,31,0.3,12,58,0.15312735418974746
Apache,kmeans_default,32,0.3,12,58,0.15679392829017688
Apache,kmeans_hamming,32,0.3,12,58,0.15588467798214556
Apache,kmeans_random,32,0.3,12,58,0.16572758957873307
Apache,kmeans_default,33,0.3,12,58,0.1593470159149154
Apache,kmeans_hamming,33,0.3,12,58,0.16747095734670242
Apache,kmeans_random,33,0.3,12,58,0.16310650393650444
Apache,kmeans_default,34,0.3,12,58,0.14820449174105774
Apache,kmeans_hamming,34,0.3,12,58,0.15822163698685654
Apache,kmeans_random,34,0.3,12,58,0.151392192334615
Apache,kmeans_default,35,0.3,12,58,0.16963905552539596
Apache,kmeans_hamming,35,0.3,12,58,0.17657766561594213
Apache,kmeans_random,35,0.3,12,58,0.17120655671981688
Apache,kmeans_default,36,0.3,12,58,0.1564006364523432
Apache,kmeans_hamming,36,0.3,12,58,0.1494642088140388
Apache,kmeans_random,36,0.3,12,58,0.15471838152569514
Apache,kmeans_default,37,0.3,12,58,0.14804677095263682
Apache,kmeans_hamming,37,0.3,12,58,0.16194410067593554
Apache,kmeans_random,37,0.3,12,58,0.15422331510674459
Apache,kmeans_default,38,0.3,12,58,0.16044727656752988
Apache,kmeans_hamming,38,0.3,12,58,0.16073049219605084
Apache,kmeans_random,38,0.3,12,58,0.15132494740508415
Apache,kmeans_default,39,0.3,12,58,0.14260982462818914
Apache,kmeans_hamming,39,0.3,12,58,0.1756306123488995
Apache,kmeans_random,39,0.3,12,58,0.15126922716627322
Apache,kmeans_default,40,0.3,12,58,0.14826680953130308
Apache,kmeans_hamming,40,0.3,12,58,0.1661651028822625
Apache,kmeans_random,40,0.3,12,58,0.15782645264356096
Apache,kmeans_default,41,0.3,12,58,0.15681699797657908
Apache,kmeans_hamming,41,0.3,12,58,0.1727397554705095
Apache,kmeans_random,41,0.3,12,58,0.14789810140110457
Apache,kmeans_default,42,0.3,12,58,0.14401338677663023
Apache,kmeans_hamming,42,0.3,12,58,0.15936810947545524
Apache,kmeans_random,42,0.3,12,58,0.16117202761503138
Apache,kmeans_default,43,0.3,12,58,0.15097123522654193
Apache,kmeans_hamming,43,0.3,12,58,0.16605223473494052
Apache,kmeans_random,43,0.3,12,58,0.1550501861564785
Apache,kmeans_default,44,0.3,12,58,0.1513084361246809
Apache,kmeans_hamming,44,0.3,12,58,0.1824364770469875
Apache,kmeans_random,44,0.3,12,58,0.15351844696162006
Apache,kmeans_default,45,0.3,12,58,0.14707039557612767
Apache,kmeans_hamming,45,0.3,12,58,0.1767919995370366
Apache,kmeans_random,45,0.3,12,58,0.15816219980544677
Apache,kmeans_default,46,0.3,12,58,0.1479273878821212
Apache,kmeans_hamming,46,0.3,12,58,0.16193700158560248
Apache,kmeans_random,46,0.3,12,58,0.16971415767802447
Apache,kmeans_default,47,0.3,12,58,0.15637084953693786
Apache,kmeans_hamming,47,0.3,12,58,0.1581840511290433
Apache,kmeans_random,47,0.3,12,58,0.16542268440035643
Apache,kmeans_default,48,0.3,12,58,0.14712879750392416
Apache,kmeans_hamming,48,0.3,12,58,0.16804295760264618
Apache,kmeans_random,48,0.3,12,58,0.15768969479822886
Apache,kmeans_default,49,0.3,12,58,0.15373338508099027
Apache,kmeans_hamming,49,0.3,12,58,0.16166885836143546
Apache,kmeans_random,49,0.3,12,58,0.15617861447710688
Apache,kmeans_default,50,0.3,12,58,0.15071518898972722
Apache,kmeans_hamming,50,0.3,12,58,0.15645528188936011
Apache,kmeans_random,50,0.3,12,58,0.15862205605037785
Apache,random,,0.4,12,77,0.14897916159993962
Apache,kmeans_default,5,0.4,12,77,0.17810121788991953
Apache,kmeans_hamming,5,0.4,12,77,0.1536567185023927
Apache,kmeans_random,5,0.4,12,77,0.1722515338444683
Apache,kmeans_default,6,0.4,12,77,0.15026037154646885
Apache,kmeans_hamming,6,0.4,12,77,0.14229583177200628
Apache,kmeans_random,6,0.4,12,77,0.14894823513641375
Apache,kmeans_default,7,0.4,12,77,0.15320513756104062
Apache,kmeans_hamming,7,0.4,12,77,0.15142873563477113
Apache,kmeans_random,7,0.4,12,77,0.15248034594171037
Apache,kmeans_default,8,0.4,12,77,0.14474440850770764
Apache,kmeans_hamming,8,0.4,12,77,0.16108771181315026
Apache,kmeans_random,8,0.4,12,77,0.1554749788844737
Apache,kmeans_default,9,0.4,12,77,0.15240959992009062
Apache,kmeans_hamming,9,0.4,12,77,0.14441061726324902
Apache,kmeans_random,9,0.4,12,77,0.1543823101601835
Apache,kmeans_default,10,0.4,12,77,0.15103986172554973
Apache,kmeans_hamming,10,0.4,12,77,0.14832558407398
Apache,kmeans_random,10,0.4,12,77,0.14975348330559982
Apache,kmeans_default,11,0.4,12,77,0.15760053561254783
Apache,kmeans_hamming,11,0.4,12,77,0.14852893348458238
Apache,kmeans_random,11,0.4,12,77,0.1634942297116158
Apache,kmeans_default,12,0.4,12,77,0.15708532732843888
Apache,kmeans_hamming,12,0.4,12,77,0.15876724243253024
Apache,kmeans_random,12,0.4,12,77,0.15010465968867867
Apache,kmeans_default,13,0.4,12,77,0.151931399872556
Apache,kmeans_hamming,13,0.4,12,77,0.15038323025086525
Apache,kmeans_random,13,0.4,12,77,0.16142289462691786
Apache,kmeans_default,14,0.4,12,77,0.1483894147160808
Apache,kmeans_hamming,14,0.4,12,77,0.16029547117429552
Apache,kmeans_random,14,0.4,12,77,0.14840464349740592
Apache,kmeans_default,15,0.4,12,77,0.14704029156584297
Apache,kmeans_hamming,15,0.4,12,77,0.15616324036537127
Apache,kmeans_random,15,0.4,12,77,0.14876085536210537
Apache,kmeans_default,16,0.4,12,77,0.14382405864064934
Apache,kmeans_hamming,16,0.4,12,77,0.16996927614205098
Apache,kmeans_random,16,0.4,12,77,0.16288710432879822
Apache,kmeans_default,17,0.4,12,77,0.15178922822472574
Apache,kmeans_hamming,17,0.4,12,77,0.15399635652649124
Apache,kmeans_random,17,0.4,12,77,0.1652194629627346
Apache,kmeans_default,18,0.4,12,77,0.14805166000202574
Apache,kmeans_hamming,18,0.4,12,77,0.15554866999267794
Apache,kmeans_random,18,0.4,12,77,0.1590141558551828
Apache,kmeans_default,19,0.4,12,77,0.14841534972942888
Apache,kmeans_hamming,19,0.4,12,77,0.15332950255726566
Apache,kmeans_random,19,0.4,12,77,0.1456115262978658
Apache,kmeans_default,20,0.4,12,77,0.15207605817860334
Apache,kmeans_hamming,20,0.4,12,77,0.16691046321154476
Apache,kmeans_random,20,0.4,12,77,0.1574404057675384
Apache,kmeans_default,21,0.4,12,77,0.14811857100744152
Apache,kmeans_hamming,21,0.4,12,77,0.14887897769956582
Apache,kmeans_random,21,0.4,12,77,0.15027454018826863
Apache,kmeans_default,22,0.4,12,77,0.16678402066533532
Apache,kmeans_hamming,22,0.4,12,77,0.15414299050134853
Apache,kmeans_random,22,0.4,12,77,0.15795317636068537
Apache,kmeans_default,23,0.4,12,77,0.14467287060098638
Apache,kmeans_hamming,23,0.4,12,77,0.15460981159292128
Apache,kmeans_random,23,0.4,12,77,0.15293566609140508
Apache,kmeans_default,24,0.4,12,77,0.16140131888609366
Apache,kmeans_hamming,24,0.4,12,77,0.16464983779023776
Apache,kmeans_random,24,0.4,12,77,0.1559780518636232
Apache,kmeans_default,25,0.4,12,77,0.15359349948952308
Apache,kmeans_hamming,25,0.4,12,77,0.15175055788141356
Apache,kmeans_random,25,0.4,12,77,0.16074178739109143
Apache,kmeans_default,26,0.4,12,77,0.15528689717739116
Apache,kmeans_hamming,26,0.4,12,77,0.15841791395055285
Apache,kmeans_random,26,0.4,12,77,0.16081993209245074
Apache,kmeans_default,27,0.4,12,77,0.1492726060467964
Apache,kmeans_hamming,27,0.4,12,77,0.16158864588040456
Apache,kmeans_random,27,0.4,12,77,0.1631080898066904
Apache,kmeans_default,28,0.4,12,77,0.15714091542677838
Apache,kmeans_hamming,28,0.4,12,77,0.1444086235374175
Apache,kmeans_random,28,0.4,12,77,0.15988095987396583
Apache,kmeans_default,29,0.4,12,77,0.15072441320245547
Apache,kmeans_hamming,29,0.4,12,77,0.14798998097778554
Apache,kmeans_random,29,0.4,12,77,0.15948830715340837
Apache,kmeans_default,30,0.4,12,77,0.15903653550908003
